Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread
1998-04-30,1.2847527187896848,0.9255429967866357,-0.6121756360207874,1.5482303643689161,1.2477351878626803,-1.481971884823795,1.1306867498154813,1.6579768514680668,1.3576942458199317,-0.027509747368248613,0.47570250994446234,-0.904417912226425,-0.9775413460915022,-1.3505647043902556,-0.8098941721520491
1998-05-01,0.6212354605859514,0.9188986326495882,-0.6065848378575811,1.537233594473359,1.2387250206290044,-1.4708253688026245,1.1216357514110133,1.6413275673009242,1.3459794262369436,-0.03450289394491668,0.4694198707682653,-0.948418413451381,-0.9738350112282873,-1.340235953015208,-0.803332785582407
1998-05-04,-0.03491144587115559,0.9123157920554766,-0.6010250819439454,1.526471379427524,1.2298393157312608,-1.4598327804580353,1.1126737800969217,1.6249959663724354,1.334423469075321,-0.04158489826112684,0.46311381781863165,-0.9969405371366882,-0.9701470381225367,-1.330059573627826,-0.796805504258321
1998-05-05,-0.64370066125028,0.9057942355671642,-0.5954977362237105,1.5159403818831751,1.2210762003803217,-1.4489901084063015,1.1037986797270687,1.6089706621137239,1.3230219052318202,-0.04875930226205389,0.4567824813986285,-1.0508968231707891,-0.9664772314414801,-1.3200324441717617,-0.7903115726677814
1998-05-06,-0.9694253123474259,0.8993337965014411,-0.5900044048631196,1.5056375963418804,1.2124339214987754,-1.4382934848936577,1.0950083553022025,1.593240822917812,1.3117704302378483,-0.05602983465321424,0.45042390022160306,-1.1114834445752513,-0.9628253986411397,-1.3101515949963884,-0.7838502528965936
1998-05-07,-0.9163707197012346,0.8929343844718423,-0.5845469618189578,1.4955603471981356,1.203910844897913,-1.4277391792086473,1.086300770500277,1.577796137533313,1.3006648963087017,-0.06340042424977949,0.4440360133150375,-1.1803052114276464,-0.9591913499144261,-1.3004142046147522,-0.7774208245983677
1998-05-08,0.9633491943550304,0.8865959893761015,-0.5791275902349731,1.4857062882096257,1.1955054548233248,-1.4173235914602016,1.0776739453197446,1.5626267830581488,1.2897013048524189,-0.07087521451558638,0.43761665104868824,-1.259575422346413,-0.9555748981404065,-1.2908175958862733,-0.7710225850219263
1998-05-11,-0.23434288192847902,1.3680728142879046,-3.0134233287830914,1.7664439500493652,1.3373964671010343,-1.9600022630967406,0.5997928132370609,0.7849383419267546,2.4711872678606803,0.6911791861190366,1.3425411076113432,-3.0551918914683425,-0.33146674213295846,-1.1422648806725282,-0.38149313009035096
1998-05-12,0.6433308009534151,1.3575878322925152,-2.96260159951247,1.7508841079509656,1.327855820254541,-1.9455556175882116,0.596103329926694,0.7785798889667936,2.4409502131256127,0.6858481315487739,1.3334365871601372,-2.991385406301813,-0.3348342668601959,-1.133396741424536,-0.3759007710693565
1998-05-13,0.1384197012020101,1.347261106363523,-2.9142088225547926,1.7356681614227683,1.3184681924751709,-1.931350205379125,0.5924250019618216,0.7722509828688774,2.411789708789747,0.6805373430682327,1.3244926230113134,-2.930946840504647,-0.3382181365152753,-1.124620634276975,-0.37029279646786106
1998-05-14,-0.23165841540197687,1.3370893689198637,-2.8680662332587303,1.720785874257086,1.3092314048615696,-1.9173789621593753,0.5887576718616141,0.7659508596358988,2.3836511873729513,0.6752463708291563,1.3157077161265187,-2.8735815867368757,-0.3416185776934391,-1.1159345436586738,-0.3646682782110697
1998-05-15,-0.8086052179916904,1.3270695144088358,-2.8240136889460494,1.7062275960812203,1.3001434464489032,-1.903635110778527,0.5851011838091235,0.7596787647925936,2.3564844117733137,0.6699747701654081,1.3070805675348611,-2.819029978111309,-0.3450358209667556,-1.1073365193528535,-0.3590262628170591
1998-05-18,-0.3493902110569831,1.3171985947125937,-2.7819072855160862,1.6919842317476874,1.2912024733911327,-1.8901121463755515,0.5814553836166491,0.7534339529296661,2.3302430780806294,0.6647221014059629,1.2986100808816967,-2.767062129049596,-0.3484701009783983,-1.0988246743402488,-0.35336576999123864
