group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_153211_b8466aa7,2022,0.0,-0.05,,0.0586335882544517,0.0561589337885379,0.0028079468756914,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,1987,0.0,-0.05,,0.2859677076339721,0.2828859984874725,0.0141443004831671,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,1998,0.0,-0.05,,0.3459244072437286,0.3434631824493408,0.0171731580048799,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,2001,0.0040322580645161,-0.0459677419354838,-0.0492156036198139,0.0750520601868629,0.0687143132090568,0.0034541990607976,0.0061290322580645,18.307532170947542,1.879625259770693e-05,0.0081301034919932,0.9281544389087522,18.22117287377661,0.0001104899007745,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,2008,0.0,-0.05,,0.17902672290802,0.1770672649145126,0.0088533638045191,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,2011,0.0,-0.05,,0.1022570729255676,0.0942100211977958,0.0047105005942285,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,2015,0.0,-0.05,,0.2782692313194275,0.2777542769908905,0.0138877145946025,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,2020,0.0,-0.05,,0.2288122922182083,0.2268829196691513,0.0113441459834575,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_161446_52f5887f,2022,0.0,-0.05,,0.1438246518373489,0.1417593508958816,0.0070879678241908,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,60,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,1987,0.0039525691699604,-0.0460474308300395,-0.2046693116426468,0.1178638115525245,0.1158280968666076,0.0060738958418369,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
